rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
1,1.0,00:06:33,11816.0,1,0,B,1,發短球,,1.0,2.0,,,,1.0,8,597.0,380.0,,,,,8,655.0,541.0,8,573.0,357.0,0
1,2.0,00:06:34,11837.0,1,0,A,2,放小球,,1.0,1.0,8,597.0,380.0,2.0,2,444.0,478.0,,,,,8,592.0,379.0,8,651.0,534.0,0
1,3.0,00:06:35,11863.0,1,0,B,3,挑球,,1.0,2.0,2,444.0,478.0,2.0,13,789.0,301.0,出界,對手出界,A,,8,521.0,508.0,8,608.0,369.0,0
2,1.0,00:06:53,12399.0,1,1,A,1,發短球,,1.0,2.0,,,,1.0,7,577.0,487.0,,,,,8,652.0,372.0,8,545.0,534.0,0
2,2.0,00:06:53,12411.0,1,1,B,2,平球,,,1.0,7,577.0,487.0,1.0,8,537.0,355.0,,,,,7,559.0,496.0,8,647.0,360.0,0
2,3.0,00:06:54,12421.0,1,1,A,2,平球,,,1.0,8,537.0,355.0,1.0,6,433.0,520.0,,,,,8,609.0,365.0,8,560.0,511.0,0
2,4.0,00:06:54,12434.0,1,1,B,2,擋小球,,1.0,1.0,6,433.0,520.0,2.0,5,484.0,388.0,,,,,8,540.0,540.0,8,598.0,372.0,0
2,5.0,00:06:55,12458.0,1,1,A,2,推球,,,2.0,5,484.0,388.0,1.0,6,423.0,567.0,,,,,8,550.0,370.0,8,558.0,555.0,0
2,6.0,00:06:56,12482.0,1,1,B,2,殺球,1.0,,1.0,6,423.0,567.0,2.0,8,695.0,348.0,,,,,8,531.0,565.0,8,589.0,356.0,0
2,7.0,00:06:56,12495.0,1,1,A,2,擋小球,,1.0,2.0,8,695.0,348.0,2.0,7,675.0,506.0,,,,,8,615.0,349.0,8,517.0,574.0,0
2,8.0,00:06:57,12521.0,1,1,B,2,放小球,,,2.0,7,675.0,506.0,2.0,7,640.0,400.0,,,,,8,639.0,538.0,8,642.0,344.0,0
2,9.0,00:06:58,12548.0,1,1,A,2,推球,,1.0,2.0,7,640.0,400.0,1.0,6,446.0,589.0,,,,,7,600.0,394.0,8,620.0,540.0,0
2,10.0,00:06:59,12578.0,1,1,B,2,殺球,,1.0,1.0,6,446.0,589.0,2.0,5,491.0,350.0,,,,,8,517.0,586.0,8,611.0,359.0,0
2,11.0,00:06:59,12590.0,1,1,A,3,擋小球,,,2.0,5,491.0,350.0,2.0,2,488.0,450.0,掛網,對手掛網,B,,8,597.0,359.0,8,509.0,595.0,0
3,1.0,00:07:13,12999.0,2,1,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1,,,,,,,0
3,2.0,00:07:14,13033.0,2,1,A,2,挑球,,1.0,2.0,,,,1.0,8,789.0,602.0,,,,,8,694.0,385.0,8,639.0,539.0,0
3,3.0,00:07:15,13061.0,2,1,B,3,點扣,,,1.0,8,789.0,602.0,2.0,7,642.0,461.0,未過網,對手未過網,A,,8,766.0,605.0,8,627.0,359.0,0
4,1.0,00:07:26,13390.0,3,1,A,1,未知球種,,,2.0,,,,2.0,,,,,,,1,,,,,,,0
4,2.0,00:07:26,13399.0,3,1,B,2,挑球,,,2.0,,,,1.0,4,763.0,317.0,,,,,7,704.0,504.0,8,631.0,370.0,0
4,3.0,00:07:27,13435.0,3,1,A,2,過度切球,,1.0,1.0,4,763.0,317.0,2.0,5,796.0,519.0,,,,,8,733.0,327.0,8,707.0,566.0,0
4,4.0,00:07:28,13454.0,3,1,B,2,勾球,,,2.0,5,796.0,519.0,2.0,7,522.0,396.0,,,,,8,766.0,543.0,8,656.0,347.0,0
4,5.0,00:07:29,13480.0,3,1,A,2,放小球,,,2.0,7,522.0,396.0,2.0,7,574.0,464.0,,,,,7,564.0,396.0,8,653.0,540.0,0
4,6.0,00:07:30,13503.0,3,1,B,2,放小球,,1.0,2.0,7,574.0,464.0,2.0,1,435.0,426.0,,,,,7,577.0,490.0,8,588.0,386.0,0
4,7.0,00:07:31,13530.0,3,1,A,2,挑球,,,2.0,1,435.0,426.0,1.0,3,834.0,635.0,,,,,1,487.0,427.0,7,587.0,507.0,0
4,8.0,00:07:32,13576.0,3,1,B,2,過度切球,,,1.0,3,834.0,635.0,2.0,1,456.0,403.0,,,,,9,766.0,641.0,8,618.0,374.0,0
4,9.0,00:07:33,13609.0,3,1,A,2,放小球,,,2.0,1,456.0,403.0,2.0,2,442.0,468.0,,,,,5,493.0,389.0,8,610.0,558.0,0
4,10.0,00:07:34,13640.0,3,1,B,2,放小球,,1.0,2.0,2,442.0,468.0,2.0,1,438.0,433.0,,,,,2,472.0,501.0,7,529.0,393.0,0
4,11.0,00:07:35,13665.0,3,1,A,3,挑球,,,2.0,1,438.0,433.0,2.0,9,781.0,648.0,對手落地致勝,落地致勝,A,,1,490.0,433.0,7,514.0,502.0,0
5,1.0,00:07:52,14182.0,4,1,A,1,未知球種,,,2.0,,,,2.0,,,,,,,1,,,,,,,0
